"","id","date","home_team_score","period","postseason","season","status","time","visitor_team_score","home_team.id","home_team.abbreviation","home_team.city","home_team.conference","home_team.division","home_team.full_name","home_team.name","visitor_team.id","visitor_team.abbreviation","visitor_team.city","visitor_team.conference","visitor_team.division","visitor_team.full_name","visitor_team.name","team_id","elo_i","Days_Off","PER","VORP","WS48","BPM"
"69",29643,"2013-03-22T00:00:00.000Z",93,4,FALSE,2012,"Final"," ",104,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers",1,1514.2633,2,72.7520833333333,7.07291666666667,0.501229166666667,0.302083333333333
"70",31370,"2013-03-24T00:00:00.000Z",99,4,FALSE,2012,"Final"," ",104,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1498.593,2,72.7291666666667,6.95,0.491166666666667,-1.08958333333333
"71",28833,"2013-03-25T00:00:00.000Z",100,4,FALSE,2012,"Final"," ",94,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1507.4929,1,69.7645833333333,5.02708333333333,0.461416666666667,-4.54583333333333
"72",29134,"2013-03-27T00:00:00.000Z",88,4,FALSE,2012,"Final"," ",107,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1504.2272,2,71.3208333333333,5.45,0.482625,-2.15416666666667
"73",29775,"2013-03-29T00:00:00.000Z",118,4,FALSE,2012,"Final"," ",107,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1521.5334,2,63.8020833333333,3.14583333333333,0.4064375,-8.11041666666667
"74",31374,"2013-03-30T00:00:00.000Z",97,4,FALSE,2012,"Final"," ",88,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic",1,1513.5381,1,67.775,4.08541666666667,0.423770833333333,-5.19375
"75",28736,"2013-04-01T00:00:00.000Z",102,4,FALSE,2012,"Final"," ",94,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",1,1515.3668,2,74.5916666666667,6.86666666666667,0.518708333333333,1.3125
"76",29530,"2013-04-03T00:00:00.000Z",82,4,FALSE,2012,"Final"," ",95,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",20,"NYK","New York","East","Atlantic","New York Knicks","Knicks",1,1518.0087,2,71.84375,6.79375,0.489583333333333,-0.679166666666666
"77",28742,"2013-04-05T00:00:00.000Z",90,4,FALSE,2012,"Final"," ",101,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers",1,1505.3643,2,70.4854166666667,6.03541666666667,0.477645833333333,-2.37708333333333
"78",28744,"2013-04-06T00:00:00.000Z",99,4,FALSE,2012,"Final"," ",97,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1485.9762,1,58.9833333333333,0.11875,0.356875,-15.9166666666667
"79",29921,"2013-04-10T00:00:00.000Z",101,4,FALSE,2012,"Final"," ",124,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1484.5255,4,71.2625,4.925,0.482291666666667,-2.63958333333333
"80",31381,"2013-04-12T00:00:00.000Z",109,4,FALSE,2012,"Final"," ",104,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks",1,1505.5601,2,77.5791666666667,7.34375,0.536458333333333,2.09583333333333
"81",28762,"2013-04-16T00:00:00.000Z",96,4,FALSE,2012,"Final"," ",113,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors",1,1508.9363,4,62.0125,1.84791666666667,0.398541666666667,-10.5645833333333
"82",29538,"2013-04-17T00:00:00.000Z",98,4,FALSE,2012,"Final"," ",92,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1484.2531,1,55.85,-0.49375,0.3484375,-15.5458333333333
"83",29666,"2013-04-21T00:00:00.000Z",107,4,TRUE,2012,"Final"," ",90,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1481.6061,4,73.8645833333333,6.14583333333333,0.5004375,-0.416666666666666
"84",29153,"2013-04-24T00:00:00.000Z",113,4,TRUE,2012,"Final"," ",98,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1475.1846,3,72.2104166666667,5.90208333333333,0.5075625,-1.84583333333333
"85",29547,"2013-04-27T00:00:00.000Z",90,4,TRUE,2012,"Final"," ",69,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",1,1469.6517,3,76.3083333333333,6.725,0.528270833333333,0.1375
"86",29549,"2013-04-29T00:00:00.000Z",102,4,TRUE,2012,"Final"," ",91,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",1,1487.3948,2,75.0395833333333,6.80416666666667,0.503791666666667,-0.0187499999999994
